id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
622469,Mafia Inc.,6.531,49,Released,2020-02-14,0,143,False,/jFhkK3jVWV7dW6rREfeVOSp9Jn4.jpg,0,https://filmmovement.com/mafia-inc,tt6980960,fr,Mafia Inc.,"The Gamache, tailors from father to son, have been dressing the Mafia family Paternò for three generation. Vincent ""Vince"" Gamache works on behalf of Frank the godfather with his eldest son Giaco. Vince, reckless and rash, seeks to earn his stripes by impressing the godfather. Without the Paternò knowing, he stages a big operation and is promoted. Fuming with jealousy, Giaco discovers that Vince committed a monstrous act during his stroke. The Gamache disown Vince and war begins.",6.986,/pR13xCDg2faAfhuU2UwFImqQmBx.jpg,There’s always a price to pay,"Crime, Drama","Attraction Images, Caramel Films",Canada,"English, French, Italian",mafia
335409,Sharkansas Women's Prison Massacre,5.01,49,Released,2015-11-04,0,84,False,/kpZc26wAS0BQoWHmLW8XirTBDjf.jpg,600000,,tt3403194,en,Sharkansas Women's Prison Massacre,"When a fracking mishap accidentally rips apart the earth’s crust, the resulting hole opens up a gaping underground water way to a vast and mysterious ocean somewhere deep below. Instantly, giant prehistoric sharks begin wending their way upward toward a murky bog in the heart of the Arkansas Bayou. Unfortunately, for a group of female prisoners on a work detail in the swamp, the deadly sharks attack without warning – pinning a hapless group of intended victims in a small deserted cabin in the heart of the wetlands. Death may be the only means of escape!",3.864,/kB7jXKuObdVq83JjAC9prIa2pM1.jpg,You Can Never Truly Escape,"TV Movie, Science Fiction, Action, Horror","CineTel Films, CALUV Films",United States of America,"English, Russian","monster, escape, women's prison, man hunt, shark"
474981,Christmas in the Air,6.2,49,Released,2017-11-05,0,84,False,/e0915w6IijaXuMwlkTBvlElkerP.jpg,0,http://www.hallmarkmoviesandmysteries.com/christmas-in-the-air,tt6605352,en,Christmas in the Air,"Lydia, a successful professional organizer, is constantly trying to grow her business, but even her ambition takes a back seat to love when she meets Robert, a frazzled widower with two young children. A toy inventor, Robert is asked to present his new Christmas toy line to a superstore. His challenge is he only has 12 days to get his life and his business in order. Talk about a Christmas rush! Lydia shows Robert that this task goes way deeper than messy junk drawers and encompasses every aspect of his life. While she’s intent on helping him straighten out details he had long ignored, Robert teaches the buttoned-up Lydia that messiness can be a delightful part of life.",4.912,/fq4oaBOE9UNUfkuRJ2lmlLLRE7H.jpg,,"TV Movie, Romance, Drama","Hallmark Media, Storybox Entertainment",United States of America,English,"romance, christmas"
216828,Half a Sinner,4.7,7,Released,1940-04-05,0,59,False,/9T4RGSjhoOh44sMnoJimfCp8LI0.jpg,0,,tt0032566,en,Half a Sinner,"Although young and beautiful, schoolteacher Anne Gladden fears a dull future. She finally decides to take a walk on the wild side, splurging on some fashionable new clothes and setting off to find adventure. Her new confidence inspires her to flirt with complete strangers. When a gangster pays unwanted attention to her, she ditches him and flees in his car, unaware that there's a corpse in the trunk. Determined to recover his stolen vehicle and its incriminating cargo the thug begins a desperate search. The oblivious Anne, comes to the aid of a handsome young man stranded alongside the road. Romance blooms, but after the shocking discovery of a body in the trunk, the duo decide they have to return the car. The bickering lovebirds head back to the city, trailed by both the angry gangster and the cops, who suspect the young couple of murder.",1.454,/8MgWKBdzAXXhRw5zZpzjLny3hy4.jpg,,"Mystery, Adventure, Comedy","Arcadia Pictures Corp., Universal Pictures",United States of America,English,"gangster, stool pigeon"
359029,Follow,4.714,14,Released,2015-09-26,0,74,False,/iqWVUk8S7Wm0OIIHje8NwbgS2Yl.jpg,0,,tt4396584,en,Follow,"When he blacks out after receiving a strange Christmas gift from his girlfriend, Quinn wakes the next morning to find his whole world crumbling around him.",2.706,/bHe8skaE4GAZtXROCJybslUT5os.jpg,Love Never Dies. Even When It Should.,"Thriller, Horror",,United States of America,English,
474313,Je vais mieux,5.573,48,Released,2018-05-30,0,86,False,/6TU0EyRIblo5XzTS33FJUJBnBMc.jpg,0,,tt6811992,fr,Je vais mieux,"A fifty-year-old man suffers from a sore back. All the world's doctors, radiologists, and oesteopaths can do nothing for him : the roots of his illness are pyschological. But what should he change about his work, his wife and his family in order to get better ?",3.333,/6VUtghV1BJzDhBCuVQxwPoWOxrU.jpg,,Comedy,EuropaCorp,France,French,
97045,El pescador de coplas,5.1,14,Released,1954-02-15,0,83,False,/5qKmIB5601n2YOdJwXqGWmd8lvw.jpg,0,,tt0046182,es,El pescador de coplas,It is the story of two brothers who have rented a boat to survive. Juan Ramón sings like an angel and an entrepreneur decides to take him to Madrid to succeed.,0.782,/8TkdMltpIV0TwSXGAYHk129tWK7.jpg,,Romance,,,Spanish,
52482,Elmer Elephant,6.01,48,Released,1936-03-28,0,8,False,/a2M7hit9nQ2lwZ7JewuT8rCyAu.jpg,0,,tt0027569,en,Elmer Elephant,"Little Elmer Elephant has a crush on Tillie Tiger and his affection is reciprocated. Trouble is, the pint-sized pachyderm is beset by bullies who ridicule his trunk and make his life miserable. Then a conflagration breaks out at Tillie's tree house.",5.595,/xeROPnW0JWQOF380WGtGPlYNkzV.jpg,,Animation,Walt Disney Productions,United States of America,English,"love, short film, cartoon elephant"
447818,Generation Iron 2,6.813,48,Released,2017-05-12,0,106,False,/kpA79ShSJwbqNJUqdLV2YRfagqM.jpg,0,,tt6263642,en,Generation Iron 2,"From the director of Generation Iron, comes the anticipated sequel that will depict 5 of the top bodybuilding and fitness mega-stars on a quest of achieving the ultimate physique and taking it to the next extreme level. In the world of social media and internet, the rules have changed as to what makes an iconic bodybuilding mass-monster. Starring Kai Greene, Calum Von Moger, Rich Piana, among others, this film will explore an all new generation of bodybuilders and how this new world, and new people, carve their own path to physique perfection.",4.427,/cXZGSRFN2WyLa6a4KhGIoTrjvdL.jpg,Is there a limit?,Documentary,The Vladar Company,United States of America,English,"bodybuilding, strong"
217085,Night Slaves,7.0,7,Released,1970-09-29,0,72,False,/7zonv83oJT4UMuA6qmwCamapiXy.jpg,0,,tt0066140,en,Night Slaves,A man and his wife stumble upon a town whose inhabitants turn into zombies and head for the edge of town every night... he seems to be the only one unaffected. What is happening to the townsfolk? Who is the mysterious young women he keeps seeing? Why isn't he affected?,1.232,/fdLClFDcu0Bvm0x0Zh7Ty3pAEVY.jpg,Morning Brings Denials of a Whole Town's Mysterious Night Journey,"TV Movie, Horror, Science Fiction, Mystery","American Broadcasting Company (ABC), Bing Crosby Productions",United States of America,"English, Italian","alien, hypnotism, slave labor"
193896,For His Son,5.5,14,Released,1912-01-21,0,15,False,,0,,tt0002190,en,For His Son,"A father, anxious for his son's financial well being, develops a special soda pop called Dopokoke which is laced with cocaine. Dopokoke is advertised as relief ""for that tired feeling."" The drink is a success, but the son becomes addicted to it, much to his father's regret. Loosely based on the allegations that the Coca-Cola company and other soft drink manufacturers laced their soda with dope.",0.6,/k0eCfBRiUpIRPOjC1RPHWHMKr2W.jpg,,Drama,American Mutoscope & Biograph,United States of America,No Language,drugs
32079,Cohen and Tate,6.458,48,Released,1989-01-27,64227,86,False,/cmXcXeCfTxod7XTO46MtUHDcCSJ.jpg,0,,tt0097074,en,Cohen and Tate,"A boy kidnapped by two mismatched hitmen puts them at each other's throats while being driven to their employers, possibly to be killed. Cohen, an older professional becomes increasingly irritated with his partner Tate, a brutish killer, when their prisoner uses unnatural guile and resourcefulness to play them off against each other.",7.396,/mtl43J82BOX49DKsplg4KPRkbn8.jpg,,"Crime, Thriller","Tate Productions, Nelson Entertainment, New Galactic",United States of America,English,"assassin, kidnapping, texas, witness protection, houston, based on short story, psycho killer, child kidnapping"
200879,Le Complot,5.786,7,Released,1973-05-01,0,112,False,/5ynt5VYuSmq17odEt36pfF27t27.jpg,0,,tt0069912,fr,Le Complot,"Paris 1960. DeGaulle determines to end a bitter war in Algeria by granting its independence.  Millions oppose him, including a group of DeGaulle's disenchanted Arm Officers.  In a desperate attempt to save the colony for France, they plan a daring jailbreak of their imprisoned leader.  A network of snitches inform a tenacious detective leading to an explosive three-way cat-and-mouse game among the rebels, the Gaullist politicos and the police.",1.17,/5Q9AfJsjVavI0kk9kWicvOljR2k.jpg,,"Drama, Action",,,French,
199999,The House That Jack Built,6.143,7,Released,2015-12-11,0,90,False,/d28wW9zp01Oibs09TQZkBOEjssc.jpg,0,http://www.thehousethatjackbuiltmovie.com/,tt2190492,en,The House That Jack Built,"Complications ensue when street-smart, cash-rich Jack fulfills his fantasy of housing his extended family in a single Bronx apartment complex.",1.397,/ArBGhedejOjPv0LE2GjA7yg3rrs.jpg,,"Family, Drama, Crime",,United States of America,English,
17888,Dasavatharam,6.7,48,Released,2008-06-13,0,188,False,/sVImmZxxflmCxhsMEgWyoPWoTTe.jpg,0,,tt0479651,ta,தசாவதாரம்,Bio-technologist Govind K Somaiyya sets about on a precarious journey to India to retrieve a vial containing a deadly virus and prevent it from reaching the wrong hands of an ex-CIA agent and deadly assassins.,6.245,/rHXt7bbLq7INFXXvgERTtRB7Yws.jpg,,"Action, Adventure",Aascar Films,India,Tamil,"reincarnation, tsunami, butterfly effect, chola emperor"
351739,Dwelling,4.9,14,Released,2016-10-09,0,88,False,/xJcWx5ybHErudcpJUumJQ15yZI2.jpg,0,,tt3748540,en,Dwelling,"A young couple deliberately moves into a haunted house to contact the other side. Until their conduit, a painted black mirror proves to contain a malevolent presence hell-bent on bringing harm to their new family.",0.869,/sj0CQKUY0JVsjmYOGk3yBlHbxGd.jpg,,Horror,BeWILdered Media Productions,United States of America,English,kyle mecca
602508,Warning: Do Not Play,5.9,48,Released,2019-08-15,0,85,False,/gSRPK8Xtwj9by1EnI7qMi0SrX1y.jpg,0,,tt10801398,ko,암전,"A struggling director makes a desperate bid to dig into the urban legend about a film shot by a ghost, at the risk of her own life.",9.236,/sHboShTlkbthNKPabdsMiYGJmVb.jpg,Watch at your own risk.,"Horror, Mystery","The Contents On, iNew Company, Tonic Project",South Korea,Korean,
182850,Un paradiso per due,6.1,14,Released,2010-04-05,0,100,False,/nNNfKxBNAe5eV5nu3Np2Mv2bjZt.jpg,0,,tt1624410,it,Un paradiso per due,,1.492,/3Rj9fO0gq4yihpwV3Pm5uguXkSf.jpg,,"Comedy, Romance",Indiana Production,Italy,Italian,romantic comedy
190785,Clear Skies,6.25,14,Released,1961-05-20,0,110,False,/xg04oNSwfrtsAUeOGb88MbZvRgk.jpg,0,,tt0053712,ru,Чистое небо,"For many years, Sasha Lvova has been waiting for the return of her lover, pilot Aleksei Astakhov, refusing to believe in his death at the front. And he really returns to her and his son after captivity, but this is a completely different person, rejected by society, expelled from the profession. It is difficult to say how Aleksei’s fate would have been if it hadn’t for Sasha’s love, her ability to survive in the most difficult circumstances.",2.245,/mUY8f3vn2jXb2ItVDAG6PknEaqJ.jpg,The Most Important Motion Picture That Has Ever Come From The Soviet Union,"War, Drama, Romance",Mosfilm,Soviet Union,Russian,"world war ii, prisoner of war, pilot, family relationships, love, train, scar, communism, drunkenness, stalinism, frontline"
606717,Angrezi Medium,7.115,48,Released,2020-03-13,0,145,False,/b7KaTQgoiicSC6bTU9xax8b9tz9.jpg,0,https://www.hotstar.com/in/movies/angrezi-medium/1260024321,tt8907986,hi,अंग्रेजी मिडीयम,"When his daughter decides to further her studies in London, a hardworking Haryanvi businessman does everything in power to make her dreams come true.",5.13,/hT41Fi3NAqkPpNkWt7imaOtxGDP.jpg,,"Drama, Comedy","Maddock Films, Skywalk Films, Uniforms & Weapons Emporium",India,Hindi,sequel
209204,The Cheshire Murders,6.479,48,Released,2013-07-22,0,115,False,/4rSIiXMAnOejKMUlunvapaPg2em.jpg,0,,tt2934036,en,The Cheshire Murders,"In the early-morning hours of July 23, 2007, in Cheshire, Conn., ex-convicts Steven Hayes and Joshua Komisarjevsky broke into the family home of William Petit, his wife, Jennifer, and their daughters, Michaela, 11, and Hayley, 17. Dr. Petit was beaten and tied to a pole in the basement. The three women were bound in their bedrooms while the men ransacked the house. The brutal ordeal continued throughout the morning, ending with rape, arson and a horrific triple homicide.",2.4,/uLV5rvsA4CK2zgbn7txFGPlhHfh.jpg,A perfect town. An unthinkable crime. Can there ever be justice?,Documentary,HBO Documentary Films,United States of America,English,woman director
763381,The Old Town Girls,5.6,7,Released,2021-08-14,0,104,False,/1L52414ez6Fq1rupl9bLpf0QgMR.jpg,0,,tt10393440,zh,兔子暴力,"High school girl living with her father and stepmother is visited by her biological mother, who left her soon after birth. They gradually reconcile, but the mother has a heavy debt. Emerging director's debut feature.",1.4,/dcuksUJOXE6IkbQ3h6aWRzzksYd.jpg,,Drama,Laurel Films,China,Mandarin,
195954,The Drawing Lesson,4.5,14,Released,1903-01-01,0,2,False,,0,,tt0224172,fr,La Statue animée,"In a corner of the garden we see an ornamental fountain. An old professor comes along, looking for a nice spot where he can teach his pupils. Finding the fountain to his liking he goes after his scholars. A mysterious person who has noticed the old man, by means of a balloon, a handkerchief and a coat, constructs a peculiar figure, doing a lot of tricks at the same time.",0.621,/w9aXXl6IVnuoc9QQSb8XfceWKOT.jpg,,,Star Film Company,France,,
615474,1,6.25,14,Released,2019-07-14,0,2,False,,0,,,en,1,Directed by Anne Vieux,0.81,,,,,,,
359611,The Salzburg Connection,6.071,7,Released,1972-08-30,0,93,False,/nW8DDBbLIGJjDFZHEg4VNGmDpLg.jpg,0,,tt0069212,en,The Salzburg Connection,"An American lawyer on vacation in Europe is asked by a book publisher to stop by the Austrian town of Salzburg to see a photographer who's taking pictures for a book on picturesque Austrian lakes. Upon his arrival he senses that something is wrong when the photographer seems to have vanished, leaving a near panic-stricken wife and a sinister, secretive brother. Before he knows it, the lawyer finds himself mixed up with spies, assassins, and the hunt for a list made up by the Nazis during World War II of people who collaborated with them.",1.43,/aVuYFgxvcsvUH0ip59jgPBpTQkn.jpg,The top espionage agents of Today's Super Powers confront each other in the suspense adventure of the year.,"Action, Thriller",20th Century Fox,United States of America,"German, English","nazi, war crimes, reporter"
53060,Humanoids from the Deep,3.6,14,Released,1996-09-14,0,86,False,,0,,tt0117506,en,Humanoids from the Deep,"In this remake to the original 1980 ecological horror movie, a secret government experiment turns nightmarish when genetically altered fish, bred as amphibious weapons, escape. Scientists believe them dead after a biohazardous chemical spill. Far from it, the creatures thrive as bloodthirtsy killers, threatening to annihilate a small coastal town by slaughtering the men and abducting the women for mating! Government scientists attempt to keep the creatures' origin a secret while trying to destroy them.",4.849,/kUQqlWzIb6fdWoju5P5Pu4ZZtYH.jpg,Your deepest fears will surface,"Science Fiction, Thriller, TV Movie",,,English,
